,2,3,4,5,6,7,8,9,10,11
0,0.00013970001600682735,1.9799976143985987e-05,6.659998325631022e-05,3.579998156055808e-05,9.470002260059118e-05,0.00023559998953714967,0.0010448999819345772,0.00413230003323406,0.014434199954848737,0.06114559998968616
1,2.4300010409206152e-05,1.839996548369527e-05,2.3399945348501205e-05,3.42000275850296e-05,8.979998528957367e-05,0.00028420001035556197,0.001272000023163855,0.004066499997861683,0.016080199973657727,0.06606589996954426
2,1.379998866468668e-05,1.7599959392100573e-05,1.9599974621087313e-05,3.450002986937761e-05,8.910003816708922e-05,0.000332399969920516,0.001137700048275292,0.004260400019120425,0.017675200011581182,0.05975439999019727
3,1.3699987903237343e-05,6.340001709759235e-05,1.799996243789792e-05,3.600004129111767e-05,8.570001227781177e-05,0.0003426999901421368,0.0010786000057123601,0.004221300012432039,0.018645000003743917,0.05559110001195222
4,1.2899981811642647e-05,1.8700025975704193e-05,1.7400016076862812e-05,3.400002606213093e-05,8.960004197433591e-05,0.0006019999855197966,0.0010318999993614852,0.005009099957533181,0.016902800009120256,0.05963109998265281
5,1.3199984095990658e-05,1.6600009985268116e-05,1.7599959392100573e-05,3.419996937736869e-05,8.490000618621707e-05,0.0004618000239133835,0.001063500007148832,0.00420919997850433,0.0178654000046663,0.05966580001404509
6,1.2500036973506212e-05,1.6400008462369442e-05,9.790004696696997e-05,3.400002606213093e-05,8.449994493275881e-05,0.0003056999994441867,0.001060199982021004,0.004373999952804297,0.017827800009399652,0.06094320002011955
7,1.2499978765845299e-05,1.650000922381878e-05,5.9699988923966885e-05,3.400002606213093e-05,9.819999104365706e-05,0.0003024000325240195,0.0010602000402286649,0.004448099993169308,0.016548900050111115,0.055605200002901256
8,1.1699972674250603e-05,1.769996015354991e-05,1.9000028260052204e-05,3.4299970138818026e-05,8.550001075491309e-05,0.0003019000287167728,0.0010578000219538808,0.004299699969124049,0.017874600016511977,0.0637840999988839
