,8,7,6,5,4,3,2
0,15.550584399956279,16.206391200015787,16.687667299993336,15.978576599969529,19.939731299993582,24.87431739998283,26.041293799993582
1,15.675257900031283,17.42605760000879,15.18428089999361,16.09726629999932,16.113793900003657,17.797922199999448,26.522182299988344
2,14.978412199998274,17.695018299971707,15.25566510000499,15.997081800014712,15.917477100039832,17.926710599975195,21.014233399997465
3,16.56461160001345,18.201323699962813,15.593931300041731,16.13718749996042,15.779881099995691,17.480539500014856,26.487559899978805
4,15.7761694000219,22.984366499993484,14.794438600016292,16.09381430002395,16.48100120003801,23.163394499977585,26.280961100012064
5,23.789677800028585,19.432282499969006,16.674856599944178,15.964848199975677,20.415395699965302,22.885406899964437,20.599738999968395
6,17.479613000003155,16.84177840000484,20.111315600050148,16.109637000015937,16.014112400007434,18.428661499987356,19.767142699973192
7,15.698268099979032,16.874619300011545,15.596400899987202,16.445348900044337,15.842089499987196,26.66684239997994,26.605335699976422
8,17.095560499990825,17.28954959998373,15.060323200013954,16.174388099985663,15.653664499986917,20.65189580002334,25.319620800029952
9,15.768876599962823,19.076202300027944,15.8288884999929,15.456663899996784,15.243786000006367,20.127493600011803,25.017998499970417
10,15.605788800050505,18.63871490000747,16.07232160004787,17.005743000016082,19.953787299979012,27.052876100002322,20.221565799962264
11,15.805655899981502,17.655167899967637,15.491143900027964,17.41491110000061,15.868989299982786,27.15458239999134,27.566524900030345
12,15.614980200014543,17.274109399993904,15.90827019995777,16.05799499998102,15.65269029996125,17.54650940001011,23.87182820000453
13,14.65053079999052,16.32142540003406,16.08360450004693,16.42674490000354,15.392098999989685,23.58508079999592,27.973614900023676
14,15.039808099973015,17.00800660002278,14.859502399980556,16.013283799984492,16.503041099989787,24.043327699997462,27.65839929995127
15,15.405209699994884,17.196260299999267,15.16796799999429,16.12247629999183,22.751965900009964,17.25293740001507,29.005625399993733
16,14.817256000009365,15.473167199990712,15.297720399976242,16.236640199960675,24.760053000005428,23.281540299998596,23.787255900038872
17,14.745714300021064,16.762907600030303,15.038061300001573,16.721833699964918,16.02033130003838,22.438456300005782,24.478252100001555
18,16.26003750000382,16.319577199989,15.32271670002956,16.723770699987654,16.004197800008114,17.93100489996141,31.093989000015426
19,14.981032499985304,16.809212899999693,14.827335599984508,16.277777300041635,16.129145599959884,17.3837923000101,25.74279019999085
