,8,7,6,5,4,3,2,1
0,0.26042750000488013,0.291449400014244,0.28753689999575727,0.3046930000127759,0.3315520999894943,0.34161390000372194,0.3972469999862369,0.4902480999880936
1,0.2587364999926649,0.3182301999768242,0.3147549999994226,0.31793439999455586,0.3222838000219781,0.3732602000236511,0.4042853999999352,0.5159655000024941
2,0.24191560002509505,0.29831209999974817,0.3047046000137925,0.3024701999966055,0.30557430000044405,0.3391123999899719,0.3733395999879576,0.5143824999977369
3,0.28318950001266785,0.343909800023539,0.30832709997775964,0.3012674999772571,0.31571910000639036,0.3420256999961566,0.3562210999953095,0.5119774999911897
4,0.2713514000060968,0.32610410000779666,0.2753427999850828,0.3132370999956038,0.31582909999997355,0.36795149999670684,0.35203149999142624,0.4521167000057176
5,0.33750890000374056,0.3071460999781266,0.3446584999910556,0.29763859999366105,0.30138729998725466,0.3568531999771949,0.424347599997418,0.5143242999911308
6,0.2991021999914665,0.3077550000161864,0.30904159997589886,0.3005630999978166,0.3147215000062715,0.3569695000187494,0.3963579999981448,0.5337046000058763
7,0.31719869998050854,0.3226284999982454,0.29899850001675077,0.2923034999985248,0.3185219999868423,0.41130629999679513,0.4370696000114549,0.48609220000798814
8,0.3280889000161551,0.3002313999750186,0.3009765000024345,0.3006312000215985,0.2916082000010647,0.43115839999518357,0.4249259000062011,0.467449600022519
9,0.3043745000031777,0.3316435999877285,0.37032909999834374,0.3270580999960657,0.31733420002274215,0.39660840001306497,0.43702089998987503,0.4627209999889601
10,0.3329002000100445,0.4150349000119604,0.33621450001373887,0.33948480000253767,0.30683739998494275,0.44315979999373667,0.3816231999953743,0.46599960001185536
11,0.3689285000145901,0.44234809998306446,0.3655037000135053,0.33195900000282563,0.29780139998183586,0.3951789999846369,0.35707599998568185,0.49689589999616146
12,0.33507520001148805,0.40090569999301806,0.3271138000127394,0.362770100007765,0.31088969999109395,0.3988437000080012,0.4327204000146594,0.4984870000043884
