,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
0,0.3629147000028752,0.26014650001889095,0.2665963000035845,1.7557315999874845,1.7642894000164233,0.30005759999039583,0.2582286999968346,0.2622470000060275,0.282518699998036,0.26902269999845885,0.2825625000114087,0.29482529999222606,0.3254070999973919,0.32061830000020564,0.39421519997995347,0.46165660000406206
1,0.3070140999916475,0.2703369999944698,0.2580180000222754,0.2455818000016734,0.32911419999436475,0.2904055000108201,0.26751730000250973,0.2695065000152681,0.29443999999784864,0.2759768999821972,0.2765559999970719,0.31560120001086034,0.34580059998552315,0.340537799987942,0.3770786999957636,0.43440269998973235
2,0.2987495999841485,0.2707384999957867,0.2708487000199966,0.26208580000093207,0.2729164999909699,0.25879059999715537,0.27776100000482984,0.2710263000044506,0.26503260000026785,0.26529959999606945,0.2770732000062708,0.3038918999955058,0.35289590002503246,0.3165007999923546,0.3698721000109799,0.4426906000007875
3,0.3873118999763392,0.2658109999902081,0.2653254000179004,0.2585350000008475,0.3575410000048578,0.2633061000087764,0.2815210999979172,0.25323989999014884,0.31981409998843446,0.2554859000083525,0.2718276999949012,0.2780135000066366,0.33480099998996593,0.30230589999700896,0.4310727999836672,0.4397217000077944
4,0.32969310000771657,0.2604816000093706,0.2677146000205539,0.2688250000064727,0.2653366000158712,0.2667368999973405,0.27296380000188947,0.2695522000140045,0.26417559999390505,0.2641621000075247,0.2545282000210136,0.27444629999808967,0.3139752999995835,0.29978179998579435,0.35765349998837337,0.4351676999940537
5,0.2828884999908041,0.2649488000024576,0.26069120000465773,0.2583951000124216,0.26483529998222366,0.2760522000025958,0.2678146999969613,0.2670055999769829,1.1180282999994233,0.24764369998592883,0.2608616999932565,0.274139200017089,0.3073008000210393,0.3059019000211265,0.3668722999864258,0.44116469999426045
6,0.2673030000005383,0.2746550000156276,0.26531509999767877,0.27002519997768104,0.26899240000057034,0.2542140000150539,0.32951940002385527,0.2675617999921087,1.7091965999861713,0.2530652999994345,0.2625990000087768,0.26999220001744106,0.3483330000017304,0.3074726000195369,0.3654893000202719,0.4362410000176169
7,0.28278660000069067,0.26275579998036847,0.24856199999339879,0.2662179000035394,0.25085219999891706,0.26548089997959323,0.27408509998349473,0.2662985000060871,1.613258199999109,0.2671361000102479,0.2687957000161987,0.26724210000247695,0.38284410000778735,0.2993674000026658,0.3542172000161372,0.4274130999983754
8,0.24908440001308918,0.2662873000081163,1.6647855999763124,0.2508957000100054,0.2676539999956731,0.256952600000659,0.2864777999930084,0.26725319999968633,1.8494582000130322,0.2727272000047378,0.2663819000008516,0.2620136000041384,0.33009970001876354,0.3059530000027735,0.3615399999835063,0.4270200000028126
